poi	9947	2	1	1	7673.505699759069	22681.104244047645	58.99999999999999	7680	22572	3	0.00007628
poi	9946	2	0	1	4981.413387375497	22873.05648185254	26.0	5058	22845	2	0.00009860
poi	9945	2	0	1	12702.673003568561	20191.437359356358	134.0	12662	20249	5	0.00008144
poi	9944	2	0	1	11830.01428851245	25147.40527398768	89.0	11640	25144	3	0.00008367
poi	9943	2	0	1	14732.108698978323	19681.19209740163	59.0	14669	19633	5	0.00008308
poi	9942	2	1	1	7942.083358118381	22490.01269786239	59.0	7810	22401	4	0.00007016
poi	9941	2	1	1	16495.26589516827	17937.201525462737	26.0	16463	18001	5	0.00007007
poi	9940	2	0	1	15702.22771435528	15053.729447651884	134.0	15494	15194	2	0.00006837
poi	9939	2	0	1	17206.227839011666	23440.95005433604	59.0	17572	23118	2	0.00005053
poi	9938	2	1	1	4505.404441247036	17847.405022703904	100.5	4564	17828	4	0.00009921
poi	9937	2	1	1	4096.866310093734	21324.731898639868	100.5	4449	21285	4	0.00006642
poi	9936	2	0	1	12111.493847486256	27666.696243601455	19.0	12087	27661	5	0.00007523
poi	9935	2	2	1	13262.969826748587	16625.618532221182	26.0	13242	16569	5	0.00006688
poi	9934	2	1	1	9622.626996712565	20008.071088760746	59.0	9623	19998	4	0.00008397
poi	9933	2	4	1	9832.85093956246	13770.116785168673	12.5625	9837	13778	2	0.00007827
poi	9932	2	4	1	9479.867739132358	8411.225417653293	12.5625	9701	8237	3	0.00009009
poi	9931	2	0	1	8553.768484654383	11908.948169821195	59.0	8674	11832	3	0.00008975
poi	9930	2	0	1	10664.520351902744	8884.885070571261	89.0	10705	8600	3	0.00008008
poi	9929	2	0	1	5319.463213380436	17072.130152379646	59.0	5004	16978	4	0.00008877
poi	9928	2	1	1	10433.01474802383	19006.452710803056	89.0	10447	18930	2	0.00006657
poi	9927	2	0	1	16406.399267165176	28607.632596902124	39.0	16557	28538	2	0.00005166
poi	9926	2	0	1	9817.78578708613	5008.638674983986	39.0	9755	5240	2	0.00007702
poi	9925	2	0	1	9693.020813248437	21211.47221686625	29.0	9710	21216	2	0.00006396
poi	9924	2	0	1	16979.039056423142	28877.88064370704	59.0	17042	29019	5	0.00006164
poi	9923	2	0	1	10296.058823529413	8463.764705882353	59.0	10394	8516	3	0.00007203
poi	9922	2	2	1	14444.549026145301	24419.83564567231	19.0	14485	24530	5	0.00005037
poi	9921	2	0	1	13702.343756960252	27065.53579262093	59.0	13642	27048	2	0.00009521
poi	9920	2	3	1	2848.808785056331	19078.38517521744	25.125	2852	19073	5	0.00005666
poi	9919	2	2	1	9755.404889770147	13046.680480967414	50.25000000000001	9808	13016	2	0.00009001
poi	9918	2	2	1	5399.980966780336	20082.192827717437	50.25000000000001	5427	20085	2	0.00008881
poi	9917	2	0	1	14135.40764485152	13521.183406213248	59.0	14030	13410	3	0.00005089
poi	9916	2	0	1	10206.279208017748	18683.3040449291	89.0	10282	18693	5	0.00005569
poi	9915	2	0	1	15642.748824058766	13946.962701760878	89.0	15708	14019	4	0.00007928
poi	9914	2	2	1	14642.222062993587	15364.926253216234	50.25	14590	15352	2	0.00007080
poi	9913	2	0	1	6824.466505011935	20779.355146741687	134.0	6965	20623	4	0.00007394
poi	9912	2	5	1	13320.221529590897	18697.13589866793	6.28125	13350	18693	2	0.00007641
poi	9911	2	0	1	11418.1854493677	23422.605135437774	59.0	11415	23450	4	0.00007497
poi	9910	2	0	1	10633.98090574827	22120.493094129142	134.0	10663	22051	5	0.00005026
poi	9909	2	2	1	14461.453528092878	24568.750466290763	39.0	14474	24563	3	0.00006952
poi	9908	2	0	1	7195.143042005795	20589.400258808113	59.00000000000001	7122	20487	5	0.00008355
poi	9907	2	0	1	12331.87630212753	8238.709708036999	59.0	12323	8182	2	0.00008313
poi	9906	2	2	1	14964.596442708274	19353.926403125108	50.25	14924	19427	3	0.00009528
poi	9905	2	0	1	13455.64252281698	14302.887452207815	59.0	13458	14341	5	0.00006962
poi	9904	2	0	1	13263.62903284857	14142.567177732206	89.0	13297	14116	3	0.00006664
poi	9903	2	1	1	12333.469096629313	19135.456982853564	59.0	12311	19149	4	0.00008680
poi	9902	2	0	1	19759.22650318807	22919.57554937464	26.0	19642	22904	5	0.00009936
poi	9901	2	1	1	15084.753865912675	8809.681602087976	39.0	15046	8917	4	0.00008536
poi	9900	2	1	1	3695.3449648810392	19505.113323083406	59.0	3690	19419	3	0.00009826
poi	9899	2	1	1	8122.015740623861	12813.362284018518	59.00000000000001	8386	12660	4	0.00007540
poi	9898	2	0	1	10842.049731038634	19685.860628130762	58.99999999999999	10835	19662	5	0.00005360
poi	9897	2	1	1	20460.584166221455	9693.146810206657	13.0	20444	9688	4	0.00008268
poi	9896	2	0	1	10970.940060168756	23948.616385080037	59.0	10971	23949	4	0.00005749
poi	9895	2	0	1	9810.406920216341	20338.958750352038	59.0	9773	20134	5	0.00007939
poi	9894	2	0	1	16403.51815780471	8169.701961880194	59.0	16327	8152	3	0.00005777
poi	9893	2	1	1	13214.621054580954	19506.252630279363	100.50000000000001	13251	19482	5	0.00009379
poi	9892	2	0	1	17915.091614970574	28657.646889476986	134.0	18042	28612	3	0.00007830
poi	9891	2	1	1	9204.816883921081	8290.361887029312	59.0	9006	8558	5	0.00007462
poi	9890	2	9	1	10950.742344073467	18479.70380579386	0.392578125	10717	18211	3	0.00007121
poi	9889	2	3	1	8816.943882109754	21832.10726411943	25.125	8821	21940	5	0.00005408
poi	9888	2	0	1	10441.5527579618	4601.885180025494	59.0	10525	4686	2	0.00008876
poi	9887	2	0	1	9693.020813248437	21211.47221686625	29.0	9710	21216	2	0.00009423
poi	9886	2	0	1	11574.60074290389	18039.241895552583	8.0	11555	18081	5	0.00007469
poi	9885	2	2	1	18981.749270224067	17053.80367976309	13.0	18878	17644	2	0.00008851
poi	9884	2	1	1	15910.392680372463	22110.024066113558	59.0	15994	22033	2	0.00005667
poi	9883	2	0	1	4265.0	18415.0	59.0	4265	18280	3	0.00005372
poi	9882	2	0	1	14427.719300090006	13824.719300090006	59.0	14466	13863	4	0.00005479
poi	9881	2	2	1	9067.409671186808	10309.399994742613	50.25	9176	10401	3	0.00009091
poi	9880	2	1	1	2391.5028427537086	17053.44806459686	100.5	2419	17242	3	0.00007703
poi	9879	2	4	1	10718.002998078855	25494.476701146243	12.5625	10835	25225	2	0.00006187
poi	9878	2	0	1	15168.304470440828	18580.65198206655	134.0	15052	18597	2	0.00008332
poi	9877	2	7	1	3196.8464314970097	16720.56278535396	1.5703125	3180	16892	3	0.00005487
poi	9876	2	0	1	9166.629331747117	21666.209777249038	39.0	9190	21674	5	0.00008817
poi	9875	2	1	1	13177.023321496481	17909.81540345268	89.0	13082	17872	3	0.00007767
poi	9874	2	1	1	10155.427164583956	14230.071285836799	59.0	10210	14534	3	0.00008003
poi	9873	2	0	1	10202.348106094076	19969.00360151386	59.0	10201	19847	3	0.00008422
poi	9872	2	1	1	15247.419025213478	13625.77020094773	58.99999999999999	15313	13583	2	0.00008675
poi	9871	2	1	1	13388.214630650444	27089.469504547847	39.0	13420	27159	5	0.00007818
poi	9870	2	5	1	14812.809060396734	21232.381879206532	6.28125	14844	21170	3	0.00005235
poi	9869	2	2	1	10552.338235294117	10231.35294117647	50.25	10673	10167	4	0.00005030
poi	9868	2	1	1	13186.0	28224.0	58.99999999999999	13186	28298	5	0.00008586
poi	9867	2	2	1	6110.835953453776	19283.612210777108	50.25	6206	19253	3	0.00006273
poi	9866	2	1	1	14451.26239529697	23510.825197158585	19.0	14483	23530	3	0.00009756
poi	9865	2	1	1	11799.034487344274	12236.448083939023	89.0	11929	12479	4	0.00005867
poi	9864	2	0	1	6961.726817479325	17800.190756486318	59.0	7065	17822	3	0.00005061
poi	9863	2	0	1	21152.232829274475	23236.328625537608	59.0	20758	22843	4	0.00007398
poi	9862	2	2	1	12893.011800593691	17902.291990716916	50.25	12870	17915	3	0.00005113
poi	9861	2	1	1	11956.084551198821	23649.368025587108	58.99999999999999	11877	23837	5	0.00006210
poi	9860	2	0	1	10559.98930759279	16171.695214409345	58.99999999999999	10569	16260	2	0.00005755
poi	9859	2	1	1	11020.440777079355	11371.807439139719	59.0	11047	11395	3	0.00007184
poi	9858	2	3	1	10799.320613467287	13990.904601004651	25.125	10814	14101	2	0.00007738
poi	9857	2	1	1	11358.214615651106	20128.828427315722	58.99999999999999	11386	20099	2	0.00007441
poi	9856	2	3	1	7671.492893329603	22714.919392062664	25.125	7680	22572	2	0.00005786
poi	9855	2	0	1	19911.054711718007	11765.68017874701	134.0	19839	11744	4	0.00008341
poi	9854	2	0	1	7605.206567537088	23831.355225123625	39.0	7609	23844	2	0.00008088
poi	9853	2	2	1	5170.018483365324	19739.02987719195	50.25	5361	19626	2	0.00007824
poi	9852	2	0	1	10265.02984956002	11766.97015043998	59.0	10187	11845	3	0.00008302
poi	9851	2	1	1	12322.22524748411	23216.75621336151	59.0	12165	23159	4	0.00009317
poi	9850	2	2	1	10932.863539544654	15993.99957399648	50.25	10899	15845	2	0.00008895
poi	9849	2	0	1	12054.061291103202	15852.346772241994	134.0	12045	15875	5	0.00007407
poi	9848	2	0	1	8258.86722207995	9016.631888231039	29.0	8144	9160	4	0.00008913
poi	9847	2	0	1	21616.969743544632	17563.034647239092	26.0	21336	17642	5	0.00005711
poi	9846	2	0	1	21616.969743544632	17563.034647239092	26.0	21336	17642	3	0.00005740
poi	9845	2	0	1	11602.381929615267	17837.167697385445	17.0	11615	17748	3	0.00006964
poi	9844	2	1	1	7703.015506306402	22517.724802252098	58.99999999999999	7717	22495	3	0.00009463
poi	9843	2	1	1	3728.4354870850266	11356.165099710057	59.0	3384	12008	3	0.00006088
poi	9842	2	4	1	7983.511165308422	11989.743422758896	12.5625	7997	12012	3	0.00006483
poi	9841	2	0	1	8882.467161508304	22809.92435488825	59.0	8610	22748	5	0.00008265
poi	9840	2	0	1	15070.445759146201	22606.951675304106	59.0	15061	22555	3	0.00007165
poi	9839	2	0	1	13406.529497367614	14789.408648005736	59.0	13338	14806	2	0.00006233
poi	9838	2	1	1	15287.40702012601	15615.656139981998	59.0	15299	15614	4	0.00006161
poi	9837	2	1	1	14678.146235582317	24585.0193079512	89.0	14677	24530	4	0.00006162
poi	9836	2	1	1	13881.673774588151	25001.98504518059	59.0	13878	25182	2	0.00005572
poi	9835	2	1	1	5013.584937963937	18566.75620253505	59.0	4988	18518	5	0.00006928
poi	9834	2	0	1	11482.608790622326	16580.38481915633	39.0	11464	16589	3	0.00006993
poi	9833	2	1	1	12758.08513976913	13873.604610117693	100.5	12754	13885	4	0.00007535
poi	9832	2	2	1	7309.195905280169	21297.643005789567	50.25	7304	21283	2	0.00006053
poi	9831	2	0	1	12453.953424349656	24841.336364174713	59.0	12323	24784	4	0.00006222
poi	9830	2	2	1	4113.87251309933	18462.51563194707	39.0	4113	18468	4	0.00005388
poi	9829	2	0	1	4985.203113749778	18680.59829829954	59.0	5054	18643	3	0.00006964
poi	9828	2	1	1	11826.540595032535	14802.332295585256	59.0	11861	14913	2	0.00007480
poi	9827	2	0	1	3984.936523084572	16360.311866935597	59.0	3951	16397	3	0.00005265
poi	9826	2	1	1	13144.960747514977	13229.747219337465	59.0	13099	13212	5	0.00009581
poi	9825	2	0	1	5603.713682470692	21213.244937457275	134.0	5638	21211	5	0.00007741
poi	9824	2	0	1	13416.956722922143	13408.13759891421	59.00000000000001	13378	13532	3	0.00006876
poi	9823	2	0	1	10798.309601877143	4646.238407508575	59.0	10828	4765	2	0.00007213
poi	9822	2	0	1	13313.536485640841	4898.704657827091	89.0	13265	4854	3	0.00007599
poi	9821	2	1	1	9801.006055618549	9949.582550172127	59.0	9841	10284	3	0.00008824
poi	9820	2	4	1	12656.849660679467	21514.171564218792	12.5625	12841	21579	4	0.00009737
poi	9819	2	0	1	14860.860367279036	18674.84534845515	134.0	14737	18728	3	0.00005472
poi	9818	2	8	1	13312.749415920254	28578.76580752492	0.78515625	13344	28569	4	0.00007046
poi	9817	2	2	1	8782.000618808052	15729.000061880804	50.25	8822	15733	2	0.00005165
poi	9816	2	2	1	7845.27557615265	22365.213183613254	50.25	8017	22191	5	0.00007251
poi	9815	2	0	1	11637.505850345891	14703.755274425232	59.0	11504	14673	2	0.00009993
poi	9814	2	0	1	17418.29388987092	11844.066572733864	134.0	17342	11908	3	0.00009118
poi	9813	2	0	1	2522.109230672327	19388.42640197886	59.0	2469	19385	3	0.00005359
poi	9812	2	3	1	291.12455812712045	25181.00524086383	25.125	340	25070	3	0.00008261
poi	9811	2	0	1	13166.267523636352	11496.995085889326	44.0	13215	11506	3	0.00009230
poi	9810	2	0	1	10104.239498217936	19558.350170645735	134.0	10198	19543	4	0.00006846
poi	9809	2	1	1	16741.383986429144	12831.190932406122	59.00000000000001	16655	12590	3	0.00006307
poi	9808	2	0	1	8412.263622795388	23989.052657763285	134.0	8461	23895	4	0.00005712
poi	9807	2	0	1	17209.520320888383	19688.14013544886	59.0	16889	20114	3	0.00009254
poi	9806	2	0	1	13722.529495592622	12433.694698653662	58.99999999999999	13699	12501	2	0.00008732
poi	9805	2	0	1	15356.42249775477	13554.985485319503	59.0	15313	13583	3	0.00009835
poi	9804	2	0	1	14119.085528360549	21266.978671328634	59.0	14060	21377	4	0.00009787
poi	9803	2	2	1	12631.055033652254	26339.47248317387	50.25	12600	26355	5	0.00007839
poi	9802	2	1	1	9693.328536176188	9338.697549304563	58.99999999999999	9706	9398	2	0.00007407
poi	9801	2	2	1	16772.31002728624	29147.916235163524	50.25	16285	29371	5	0.00008549
poi	9800	2	1	1	9776.635832567688	12535.717786405598	59.0	9828	12505	3	0.00009470
poi	9799	2	0	1	13020.574799959595	30207.761523732563	59.0	12964	30100	5	0.00007950
poi	9798	2	1	1	4572.249771406031	10263.54208575561	59.0	4512	10374	3	0.00009181
poi	9797	2	0	1	21692.61522368915	10280.38477631085	25.999999999999996	21518	10455	3	0.00008334
poi	9796	2	1	1	15516.634007160459	15215.937576170907	59.0	15494	15194	4	0.00005124
poi	9795	2	0	1	5337.924764806221	19126.157802517395	59.0	5373	19100	4	0.00006023
poi	9794	2	1	1	14837.831873021421	11652.38405481589	59.0	14709	11708	3	0.00009124
poi	9793	2	1	1	3954.0909821471073	16951.3707357042	58.99999999999999	3902	17075	4	0.00008345
poi	9792	2	0	1	10856.2448245497	26345.944308037073	59.0	10708	26315	2	0.00005540
poi	9791	2	0	1	9622.626996712565	20008.071088760746	59.0	9623	19998	5	0.00007870
poi	9790	2	2	1	11413.078979101958	14252.413242784885	50.25	11072	14442	2	0.00006830
poi	9789	2	0	1	6959.303723409971	12997.160999995394	89.0	7065	12912	5	0.00007348
poi	9788	2	2	1	19742.67695526217	16219.73868683519	26.0	19768	16397	3	0.00007994
poi	9787	2	0	1	10560.58410412398	18726.593980250833	89.0	10606	18731	2	0.00009794
poi	9786	2	1	1	18717.08902362408	25851.534562871802	13.0	18276	25383	2	0.00005907
poi	9785	2	1	1	19050.503118431217	14020.379417777558	13.0	19010	13963	2	0.00006270
poi	9784	2	0	1	12456.653867221845	11224.038398334464	59.0	12462	11208	2	0.00005141
poi	9783	2	0	1	12682.173785355406	26317.4749065658	59.00000000000001	12676	26317	3	0.00005753
poi	9782	2	0	1	9720.970757350944	15704.281301470537	89.0	9788	15706	4	0.00008568
poi	9781	2	0	1	11028.526321465644	19335.487130576454	89.0	10833	19382	4	0.00007518
poi	9780	2	0	1	10165.95207799003	16202.538874640082	89.0	10090	16000	5	0.00007147
poi	9779	2	0	1	9032.605873607894	20361.809840939863	59.0	8991	20385	3	0.00005874
poi	9778	2	0	1	11522.067927501783	18697.599280350325	89.0	11422	18638	5	0.00006953
poi	9777	2	1	1	21233.99212621807	13988.890592746351	26.0	21219	13981	3	0.00008504
poi	9776	2	0	1	20388.68943201531	9570.752398363835	26.0	20202	9339	4	0.00009597
poi	9775	2	5	1	10886.001005041528	11167.517977011843	6.28125	10976	11333	3	0.00007650
poi	9774	2	0	1	15457.087043400634	12820.919430898428	59.0	15466	12839	3	0.00006826
poi	9773	2	0	1	15195.306681499173	19579.87216885081	59.00000000000001	15119	19549	2	0.00006997
poi	9772	2	4	1	17785.33894487006	11413.099589566902	12.5625	17715	11487	4	0.00006413
poi	9771	2	0	1	12121.988759459366	23260.662932186955	59.0	12165	23159	5	0.00008133
poi	9770	2	0	1	6369.630232294851	15425.553452516957	59.0	6443	15447	4	0.00009568
poi	9769	2	1	1	13321.998468858274	26308.07391763011	59.0	13357	26291	4	0.00008772
poi	9768	2	3	1	16331.71686794178	13354.066271949983	25.125	16340	13475	3	0.00007850
poi	9767	2	0	1	7496.836108377233	18408.382297901622	59.0	7740	18076	4	0.00007973
poi	9766	2	0	1	13801.2353918436	21268.702532852396	59.0	13543	21152	2	0.00005315
poi	9765	2	2	1	23007.32116422858	12099.532704866779	50.25	22279	11913	5	0.00006340
poi	9764	2	0	1	10208.119407076923	7318.970020945033	59.0	10196	7699	2	0.00005403
poi	9763	2	1	1	8425.37217038117	22463.818221607075	59.0	8399	22799	2	0.00007406
poi	9762	2	1	1	8836.832503499305	15675.894861527677	59.00000000000001	8842	15656	3	0.00007382
poi	9761	2	2	1	11443.72348558931	16175.364089753393	39.0	11547	16163	4	0.00008459
poi	9760	2	2	1	10214.393136201026	14088.306460406639	50.25	10329	14136	2	0.00006210
poi	9759	2	0	1	10403.080537562084	4563.10518186258	59.0	10525	4686	2	0.00008984
poi	9758	2	3	1	8035.0	18048.125	25.125	8035	18066	3	0.00009639
poi	9757	2	0	1	20325.723337519485	19110.217156247134	26.0	20334	19109	2	0.00006973
poi	9756	2	0	1	12407.909017852893	24581.6292642958	58.99999999999999	12460	24458	5	0.00007777
poi	9755	2	7	1	4921.8938375448815	10470.29109867594	1.5703125	4975	10547	2	0.00009900
poi	9754	2	0	1	15520.03667968796	8437.3154234257	28.999999999999996	15417	8409	5	0.00009120
poi	9753	2	0	1	16580.88547654974	28995.72685325392	39.0	16591	28982	4	0.00005498
poi	9752	2	6	1	13122.912941802271	14733.577578630542	3.140625	12971	14762	2	0.00005031
poi	9751	2	0	1	12298.197466490965	6811.0971498023355	59.00000000000001	12299	6812	2	0.00006174
poi	9750	2	2	1	13171.285355844226	11670.614815889727	50.24999999999999	13167	11687	4	0.00008318
poi	9749	2	3	1	12214.355933533063	5831.759310787608	25.125	11912	6010	4	0.00007206
poi	9748	2	0	1	10013.675788885002	19793.096958261045	59.0	9972	19580	4	0.00009214
poi	9747	2	0	1	7905.934134289488	11849.959349104596	89.0	7977	11979	3	0.00006267
poi	9746	2	0	1	15132.608677372613	8105.213418129127	19.0	15175	8153	2	0.00006302
poi	9745	2	0	1	20619.99024756155	16171.712061577029	26.0	20667	16173	4	0.00009753
poi	9744	2	4	1	9015.556399349556	11378.215918355854	12.5625	8878	11148	4	0.00009690
poi	9743	2	0	1	9630.316831683169	7122.831683168317	59.0	9622	7164	4	0.00005205
poi	9742	2	0	1	8401.885404626224	20762.585976552575	58.99999999999999	8415	20760	4	0.00005991
poi	9741	2	0	1	12190.42896973577	18408.32403949867	89.0	12188	18465	5	0.00008318
poi	9740	2	1	1	12306.464465379675	30134.32626289701	100.5	12276	30096	2	0.00008594
poi	9739	2	2	1	6480.866845122238	15480.032779787485	50.25	6584	15570	2	0.00008219
poi	9738	2	1	1	10530.3658561106	4714.090330137487	59.0	10658	4825	4	0.00008773
poi	9737	2	0	1	12938.515123760564	16767.957149410515	59.0	12879	16750	3	0.00008938
poi	9736	2	1	1	13170.844879159014	19535.436747227322	100.50000000000001	13251	19482	4	0.00009543
poi	9735	2	3	1	8297.698573482272	18554.772204364468	25.125	8393	18600	3	0.00006738
poi	9734	2	6	1	11695.489158920625	14720.102297365018	3.140625	11809	15440	4	0.00006678
poi	9733	2	1	1	17834.9204087619	17792.955094857185	13.0	17830	17852	4	0.00008591
poi	9732	2	1	1	11179.492447816892	19248.841278045264	89.0	11249	19187	5	0.00008351
poi	9731	2	1	1	10729.566949552054	18743.769004906146	89.0	10742	18745	2	0.00007342
poi	9730	2	0	1	16028.988686030858	10721.51493653948	25.999999999999996	15977	10655	2	0.00009828
poi	9729	2	1	1	13188.203320251447	25757.697638022742	59.0	13348	25689	2	0.00009689
poi	9728	2	2	1	10138.072770932551	26470.066156699068	50.25	10235	26365	2	0.00008357
poi	9727	2	0	1	9149.257897562486	22095.38817522853	59.0	9263	22155	3	0.00006620
poi	9726	2	3	1	9256.110412700767	15689.856036796617	25.125	9407	15695	3	0.00005844
poi	9725	2	0	1	12514.207980719495	23357.299764763826	19.0	12373	23218	2	0.00005178
poi	9724	2	0	1	11767.783919833782	19686.019980354202	58.99999999999999	11841	19530	2	0.00008480
poi	9723	2	0	1	10014.4298829244	11573.982670631487	59.00000000000001	10017	11680	3	0.00006499
poi	9722	2	1	1	5190.758020772221	19726.75545709399	59.0	5361	19626	2	0.00007932
poi	9721	2	1	1	10285.605191372399	9897.942454800535	59.0	10291	10020	5	0.00008148
poi	9720	2	0	1	15743.707634411461	11783.775419353124	19.0	15740	11786	5	0.00008218
poi	9719	2	1	1	14576.459881613482	27780.110224235093	39.0	14426	27859	5	0.00005516
poi	9718	2	0	1	8962.720119610894	20177.449941826108	59.0	8998	20262	4	0.00005839
poi	9717	2	1	1	14850.204506193526	18863.69546768893	59.0	14737	18728	4	0.00007461
poi	9716	2	0	1	11911.136458655104	15057.28829319206	59.0	11981	15503	2	0.00008329
poi	9715	2	2	1	9923.385184110273	19592.714644155774	50.24999999999999	9842	19614	4	0.00007960
poi	9714	2	0	1	10968.731932111608	17472.369124061206	59.0	10979	17478	4	0.00009588
poi	9713	2	2	1	14474.146387605457	18057.29919290184	50.24999999999999	14247	18086	2	0.00008431
poi	9712	2	0	1	8780.757461380159	20562.869680474385	58.99999999999999	8691	20638	5	0.00005949
poi	9711	2	1	1	9612.247319875587	8827.845471471668	59.0	9606	8820	3	0.00009121
poi	9710	2	2	1	7856.994016294313	20671.259153696195	50.25	7827	20688	5	0.00009855
poi	9709	2	0	1	7292.322267162534	8274.184280381663	29.0	7050	8562	5	0.00006029
poi	9708	2	0	1	6785.345885590785	21536.860313267687	59.0	6715	21431	5	0.00006028
poi	9707	2	1	1	12655.39539452535	18694.862035093272	59.0	12666	18687	4	0.00009043
poi	9706	2	4	1	18717.388912252118	25851.853111236695	12.5625	18276	25383	5	0.00007817
poi	9705	2	2	1	10248.170243645587	16494.69057711815	50.25000000000001	10189	16288	2	0.00005547
poi	9704	2	1	1	3204.464285713158	11970.679047619018	100.5	3254	11972	4	0.00006735
poi	9703	2	0	1	18790.112656738827	18229.348900758967	134.0	18696	18231	2	0.00007658
poi	9702	2	0	1	5560.376003337423	17418.747517631342	59.0	6008	17526	2	0.00005013
poi	9701	2	1	1	10269.512338980141	22174.604463737192	29.0	10335	21986	3	0.00008598
poi	9700	2	1	1	7292.322267162534	8274.184280381663	29.0	7050	8562	5	0.00007229
